,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4
146.0,-3.2686471939086914,-4.064467906951904,-3.7580416202545166,-5.018233776092529,-4.506685733795166
147.0,-3.5925912857055664,-3.6119117736816406,-3.7131543159484863,-4.920904636383057,-4.649470329284668
148.0,-3.6532349586486816,-3.6092727184295654,-3.5384039878845215,-4.771152973175049,-4.370049476623535
149.0,-3.334465265274048,-4.169335842132568,-3.1807596683502197,-4.722222805023193,-4.245940685272217
150.0,-1.8937699794769287,-3.431105852127075,-3.240638256072998,-4.4369587898254395,-3.3530068397521973
151.0,0.1803945004940033,-1.4939405918121338,-2.4028289318084717,-4.222198009490967,-3.161311388015747
152.0,-0.33971044421195984,-0.45941489934921265,-2.574981451034546,-3.9481427669525146,-3.5208420753479004
153.0,-0.7414584159851074,-0.6546982526779175,-2.7785041332244873,-4.026420593261719,-3.4852428436279297
154.0,-0.8653830885887146,-0.3100069463253021,-3.018916606903076,-4.146641254425049,-3.361937999725342
155.0,-0.8827805519104004,0.18925876915454865,-2.8241591453552246,-4.556860446929932,-2.9831297397613525
156.0,-0.4739319384098053,0.1293203979730606,-2.1755142211914062,-4.043041229248047,-3.100698709487915
157.0,-0.18962500989437103,0.39389556646347046,-1.8757271766662598,-4.0179595947265625,-3.4116714000701904
158.0,-0.42413216829299927,-0.04791627824306488,-1.6979907751083374,-3.538034439086914,-3.411271810531616
159.0,-0.16960842907428741,-0.2818574607372284,-1.0533010959625244,-4.367405891418457,-2.840062141418457
160.0,-0.3164317011833191,-0.9011475443840027,-1.580325961112976,-3.8596816062927246,-3.0358834266662598
161.0,0.21197178959846497,-0.47760269045829773,-2.0505335330963135,-3.918896198272705,-2.6118571758270264
162.0,0.7191421985626221,-1.0090878009796143,-0.7774633169174194,-4.338077545166016,-2.643273115158081
163.0,-0.1896522045135498,-0.6727529168128967,-1.2117159366607666,-3.1943259239196777,-2.336573362350464
164.0,1.2558034658432007,-0.8929105401039124,-0.43489551544189453,-3.0382046699523926,-0.8393133878707886
165.0,0.9551449418067932,-1.2588551044464111,0.5009323954582214,-2.713724374771118,-0.3920380771160126
166.0,0.7085363864898682,-0.592724084854126,0.8347861766815186,-2.760084867477417,0.060576267540454865
167.0,1.1101704835891724,-1.5479986667633057,-0.5389503240585327,-4.2104082107543945,-1.9043253660202026
168.0,-0.6168758869171143,-3.1043362617492676,-1.683123230934143,-4.896600723266602,-2.764012098312378
169.0,-1.6990642547607422,-4.362241744995117,-3.4563562870025635,-5.049182415008545,-4.341259002685547
170.0,-2.7224225997924805,-4.459007740020752,-3.9512007236480713,-4.974039554595947,-4.294955253601074
171.0,-2.850050926208496,-4.381875514984131,-3.8660101890563965,-4.838557720184326,-4.551292896270752
172.0,-3.1064724922180176,-4.383928298950195,-3.931507110595703,-4.807478904724121,-4.940494537353516
173.0,-3.0365700721740723,-3.7573487758636475,-3.8031253814697266,-4.5013861656188965,-4.363350868225098
174.0,-1.6747804880142212,-3.2075626850128174,-3.393094778060913,-4.210636615753174,-3.545624017715454
175.0,-0.6581896543502808,-1.3750321865081787,-2.845247507095337,-4.187770843505859,-3.29559063911438
176.0,-0.9139655828475952,-0.6474269032478333,-3.0862791538238525,-4.020643711090088,-3.6383111476898193
177.0,-1.691850185394287,-1.2122536897659302,-2.227273941040039,-4.26252555847168,-3.6987273693084717
178.0,-0.9376029372215271,-1.500637412071228,-2.584259510040283,-4.112529754638672,-3.456702470779419
179.0,-0.4270927309989929,-0.38551032543182373,-2.338770627975464,-3.7948546409606934,-3.013416051864624
180.0,-0.6664505004882812,-0.13655734062194824,-2.1207499504089355,-4.286431312561035,-3.3081417083740234
181.0,-0.2722690999507904,0.13051442801952362,-2.2173800468444824,-3.9309656620025635,-3.26094651222229
182.0,0.008078455924987793,0.5574855804443359,-2.0689263343811035,-3.9226927757263184,-3.4147891998291016
