"rmse" "mae"
"112213" 1.89442481091535 1.60043787504545
"112220" 2.15183584386909 1.84047604731179
"112225" 1.79729174080648 1.59027810477349
"112234" 1.25850392222139 0.982097407695151
"112248" 1.86450871377118 1.56407264781263
"112257" 1.84245535044224 1.74776767603426
"112258" 1.68841647015646 1.30665685773297
"112263" 2.10159924569034 1.82173799437439
"117001" 1.40755333744657 1.10437366676956
"117102" 1.20550928230075 0.944725211895467
"117104" 1.23796201008973 1.00450766122426
"117105" 1.01635410355175 0.822499150380364
"117106" 1.38698108131177 1.11094638403005
"117113" 1.47130876832038 1.2693904577502
"117116" 1.55001047775204 1.1730833280485
"117117" 1.56752089246804 1.24515587824483
